t,reward,dopamine,serotonin,rolling_acc,W_mean,choice,truth,pA,pB,score_A,score_B
173,1.0,0.48779548164531855,0.3071831186953177,0.49,0.2919041450712918,A,A,0.5538697603820621,0.44613023961793785,1.7581593215371916,1.5418406784628087
174,1.0,0.5134057075630526,0.31411128750836453,0.49,0.29181655355506786,A,A,0.8442195878667079,0.15578041213329213,2.494982617427205,0.8050173825727948
175,-0.5,0.46273542218489994,0.30597017463328086,0.49,0.2917360286412285,B,A,0.844467999078933,0.1555320009210671,2.4959276690220036,0.8040723309779966
176,1.0,0.4895986510756549,0.31291047288694807,0.49,0.2916535610997987,A,A,0.8441759579199561,0.15582404208004372,2.4948167592736463,0.8051832407263536
177,1.0,0.5151187185218722,0.3197813681580786,0.49,0.2915695370377263,A,A,0.844425041071219,0.15557495892878104,2.4957641522682055,0.8042358477317944
178,-0.5,0.4643627825957785,0.3115835544764978,0.48,0.29149117817927817,B,A,0.8446702853705345,0.1553297146294655,2.496698153787127,0.8033018462128729
179,1.0,0.49114464346598957,0.31846771893173287,0.49,0.2914067354044409,A,A,0.8558757721241335,0.14412422787586657,2.540724809167278,0.7592751908327222
180,1.0,0.51658741129269,0.32528304174241557,0.5,0.29131853878474157,A,A,0.8561066722295455,0.14389332777045447,2.541661369888364,0.7583386301116363
181,1.0,0.5407580407280556,0.33203021132499144,0.5,0.29122837627100145,A,A,0.8563339992186397,0.14366600078136016,2.542584659774847,0.757415340225153
182,1.0,0.5637201386916528,0.33870990921174154,0.51,0.29113571401776245,A,A,0.8565578031663074,0.14344219683369272,2.543494829300627,0.7565051706993731
183,1.0,0.5855341317570703,0.3453228101196241,0.52,0.2910461783603932,A,A,0.7909133156820343,0.20908668431796573,2.315219725009028,0.984780274990972
184,1.0,0.6062574251692168,0.3518695820184279,0.53,0.290949296488201,A,A,0.8569950416029112,0.1430049583970889,2.545276414527927,0.7547235854720731
185,1.0,0.625944553910756,0.3583508861982436,0.54,0.2908490413106267,A,A,0.8572085754894095,0.14279142451059035,2.5461481359823352,0.7538518640176647
186,1.0,0.6446473262152183,0.3647673773362612,0.54,0.29074913788062645,A,A,0.806168863134171,0.19383113686582895,2.362652938339907,0.9373470616600932
187,1.0,0.6624149599044573,0.3711197035628986,0.55,0.2906473708977326,A,A,0.7672961586881663,0.2327038413118338,2.2465531375783496,1.0534468624216504
188,1.0,0.6792942119092344,0.3774085065272696,0.56,0.2905434911284411,A,A,0.8578294273567987,0.1421705726432013,2.54868886229683,0.7513111377031702
189,-0.5,0.6203295013137726,0.3686344214619969,0.56,0.29044455189169827,A,B,0.7337964829914938,0.26620351700850614,2.156985300631276,1.1430146993687245
190,-0.5,0.564313026248084,0.3599480772473769,0.56,0.2903517299224687,A,B,0.8664714498103391,0.1335285501896609,2.5850569228378464,0.7149430771621536
191,-0.5,0.5110973749356797,0.3513485964749031,0.55,0.2902668031345702,A,B,0.8662064496539349,0.13379355034606508,2.5839126659149154,0.7160873340850846
192,-0.5,0.4605425061888957,0.34283511051015403,0.55,0.2901885035415104,A,B,0.8659420875943465,0.13405791240565354,2.582773072079907,0.7172269279200931
193,-0.5,0.4125153808794509,0.3344067594050525,0.55,0.29011874542143945,A,B,0.8656784142687114,0.13432158573128866,2.581638337581854,0.7183616624181463
194,-0.5,0.3668896118354783,0.32606269181100195,0.55,0.2900597525318138,A,B,0.8654154789959624,0.13458452100403762,2.5805086517624987,0.7194913482375012
195,-0.5,0.3235451312437044,0.3178020648928919,0.55,0.29000608778700454,A,B,0.8651533297668005,0.13484667023319954,2.5793841970817897,0.7206158029182105
196,-0.5,0.28236787468151914,0.309624044243963,0.54,0.28995880708616384,A,B,0.8648920132358413,0.13510798676415867,2.578265149152412,0.7217348508475881
197,-0.5,0.24324948094744317,0.3015278038015234,0.54,0.28991803993450443,A,B,0.7787738285637419,0.22122617143625797,2.2792675448726873,1.0207324551273125
198,1.0,0.281087006900071,0.3085125257635082,0.55,0.2898713351518485,B,B,0.8643720581740892,0.13562794182591073,2.5760439420287677,0.7239560579712323
199,1.0,0.3170326565550674,0.3154274005058731,0.55,0.2898193997604684,B,B,0.14990071643336159,0.8500992835666384,0.7823100188232427,2.5176899811767575
200,1.0,0.351181023727314,0.32227312650081436,0.55,0.28976188426511357,B,B,0.1501410778514128,0.8498589221485872,0.7832525046642357,2.5167474953357645
201,1.0,0.3836219725409483,0.3290503952358062,0.55,0.28970023217321716,B,B,0.15037834845749715,0.8496216515425029,0.7841816534349507,2.5158183465650494
202,1.0,0.4144408739139009,0.33575989128344813,0.55,0.28963167984610994,B,B,0.15061255352019517,0.8493874464798048,0.7850976150546921,2.514902384945308
203,1.0,0.4437188302182058,0.34240229237061365,0.55,0.28955211605368,B,B,0.4282089789068748,0.5717910210931251,1.5054188840033893,1.7945811159966103
204,1.0,0.4715328887072955,0.3489782694469075,0.55,0.2894682118693514,B,B,0.15107187140684958,0.8489281285931505,0.7868905823102985,2.5131094176897015
205,1.0,0.4979562442719307,0.35548848675243844,0.56,0.2893834131261715,B,B,0.15129703792591698,0.848702962074083,0.7877678930066297,2.51223210699337
206,1.0,0.5230584320583341,0.3619336018849141,0.56,0.28929597284364195,B,B,0.15151924619054,0.84848075380946,0.7886326263151812,2.511367373684819
207,1.0,0.5469055104554175,0.36831426586606497,0.56,0.2892087953861565,B,B,0.15173852432334153,0.8482614756766584,0.7894849363033234,2.5105150636966767
208,1.0,0.5695602349326466,0.3746311232074043,0.56,0.2891165486732357,B,B,0.15195490087285074,0.8480450991271493,0.7903249773630633,2.509675022636937
209,-0.5,0.5160822231860143,0.3658848119753303,0.56,0.28902999657930156,B,A,0.14567473735422515,0.8543252626457749,0.7655321595928147,2.534467840407185
210,-0.5,0.4652781120267135,0.357225963855577,0.56,0.2889491443032137,B,A,0.14538939019912098,0.8546106098008789,0.7643848273137247,2.535615172686275
211,-0.5,0.4170142064253778,0.3486537042170212,0.56,0.288879525801377,B,A,0.23355700289559547,0.7664429971044046,1.05583292164444,2.2441670783555603
212,-0.5,0.37116349610410887,0.34016716717485096,0.55,0.28882073493816357,B,A,0.1448234996038678,0.8551765003961322,0.7621039380108791,2.537896061989121
213,1.0,0.4026053212989034,0.3467654955031025,0.56,0.2887591270103996,A,A,0.1445430420423075,0.8554569579576925,0.7609707760421852,2.5390292239578147
214,1.0,0.43247505523395824,0.35329784054807145,0.56,0.2886881771722092,A,A,0.7658756237574644,0.23412437624253557,2.242583644464737,1.057416355535263
215,-0.5,0.3858513024722603,0.3447648621425907,0.55,0.2886256464395015,B,A,0.2333706392912764,0.7666293607087237,1.0553122320761332,2.244687767923867
216,-0.5,0.3415587373486472,0.3363172135211648,0.55,0.2885684911495306,B,A,0.1446951234916832,0.8553048765083168,0.7615854730817172,2.5384145269182827
217,-0.5,0.29948080048121484,0.32795404138595313,0.55,0.2885194922250245,B,A,0.14441544365243936,0.8555845563475607,0.7604546221404528,2.539545377859547
218,-0.5,0.25950676045715404,0.3196745009720936,0.55,0.28848144771044065,B,A,0.18489439765783586,0.8151056023421641,0.9082335801762523,2.391766419823748
219,1.0,0.2965314224342963,0.32647775596237266,0.55,0.2884367427614698,A,A,0.7584413217835699,0.24155867821643012,2.222076508685171,1.0779234913148292
220,1.0,0.3317048513125815,0.33321297840274894,0.56,0.28838246261268685,A,A,0.5714792678642151,0.42852073213578484,1.7939445429795313,1.506055457020469
221,1.0,0.3651196087469524,0.3398808486187215,0.56,0.2883197847354533,A,A,0.8523971930579712,0.14760280694202882,2.526763839012091,0.7732361609879095
222,1.0,0.39686362830960475,0.34648204013253425,0.56,0.28825383471641824,A,A,0.8526222443775018,0.1473777556224983,2.5276587686634224,0.7723412313365776
223,1.0,0.4270204468941245,0.3530172197312089,0.57,0.28818413900468637,A,A,0.8528438016801183,0.1471561983198816,2.528540909018111,0.7714590909818888
224,1.0,0.4556694245494182,0.3594870475338968,0.57,0.2881097894531234,A,A,0.7854875236637322,0.2145124763362678,2.2989683364249394,1.001031663575061
225,1.0,0.4828859533219473,0.36589217705855787,0.58,0.2880318075453308,A,A,0.8532766364387355,0.1467233635612645,2.5302674358217674,0.7697325641782329
226,1.0,0.50874165565585,0.3722332552879723,0.58,0.28794261256187403,A,A,0.5740516822729061,0.42594831772709385,1.7992007060246114,1.5007992939753887
227,-0.5,0.4583045728730574,0.36351092273509256,0.57,0.287864843447898,B,A,0.8536960991641129,0.146303900835887,2.5319446518700213,0.7680553481299786
228,1.0,0.4853893442294045,0.3698758135077416,0.57,0.287786864461357,A,A,0.8534095691784704,0.14659043082152962,2.5307985352213125,0.7692014647786876
229,1.0,0.5111198770179343,0.3761770553726642,0.58,0.2876986734456781,A,A,0.861541523992716,0.13845847600728406,2.564076392998393,0.7359236070016073
230,1.0,0.5355638831670375,0.38241528481893755,0.59,0.28760712048880277,A,A,0.8617382234952483,0.13826177650475177,2.564901360026308,0.7350986399736916
231,1.0,0.5587856890086856,0.3885911319707482,0.59,0.28751115779397973,A,A,0.861931850875411,0.138068149124589,2.5657144053658567,0.7342855946341433
232,1.0,0.5808464045582514,0.3947052206510407,0.6,0.2874096276656912,A,A,0.8621224530250368,0.13787754697496332,2.566515683485976,0.7334843165140241
233,-0.5,0.5268040843303388,0.38575816844453026,0.6,0.28732208218275057,B,A,0.862310076449805,0.13768992355019505,2.5673053486076376,0.7326946513923622
234,1.0,0.5504638801138219,0.39190058676008493,0.61,0.2872309453109529,A,A,0.5933590591965083,0.4066409408034916,1.8389345625677764,1.4610654374322236
235,-0.5,0.4979406861081307,0.3829815808924841,0.61,0.28714541434064206,B,A,0.5937426378700772,0.4062573621299228,1.8397295501247797,1.4602704498752204
236,1.0,0.5230436518027242,0.38915176508355925,0.62,0.2870536886660228,A,A,0.8619493734001437,0.1380506265998563,2.56578803004229,0.7342119699577099
237,1.0,0.5468914692125879,0.39526024743272364,0.63,0.28695997536867035,A,A,0.8621397017352813,0.13786029826471874,2.5665882417609738,0.733411758239026
238,1.0,0.5695468957519585,0.40130764495839644,0.64,0.28686237379625323,A,A,0.8623270555705606,0.13767294442943942,2.5673768545417697,0.7326231454582304
239,1.0,0.5910695509643605,0.40729456850881246,0.64,0.2867664453974023,A,A,0.8689441139116115,0.1310558860883885,2.595827484401777,0.7041725155982236
240,-0.5,0.5365160734161425,0.3982216228237243,0.64,0.28667806545821084,B,A,0.8691184516138973,0.1308815483861027,2.5965933602847957,0.7034066397152046
241,1.0,0.5596902697453354,0.40423940659548707,0.65,0.28658178354883623,A,A,0.868853860518906,0.131146139481094,2.595431335717403,0.7045686642825973
242,1.0,0.5817057562580686,0.4101970125295322,0.66,0.28648046359494433,A,A,0.8690296107532521,0.1309703892467479,2.5962029689164052,0.7037970310835951
243,1.0,0.6026204684451653,0.4160950424042369,0.67,0.28637922582891995,A,A,0.8692026104106232,0.13079738958937676,2.596963385027576,0.7030366149724241
244,1.0,0.622489445022907,0.42193409198019455,0.68,0.28627410166380635,A,A,0.8693729028367904,0.1306270971632097,2.5977127364906285,0.7022872635093718
245,1.0,0.6413649727717617,0.4277147510603926,0.68,0.2861695875921574,A,A,0.8695405309257347,0.13045946907426528,2.598451175026376,0.7015488249736241
246,1.0,0.6592967241331736,0.43343760354978866,0.69,0.2860643576576276,A,A,0.8697055371074821,0.13029446289251786,2.599178851551648,0.700821148448352
247,1.0,0.676331887926515,0.43910322751429076,0.7,0.28595176294962965,A,A,0.8698679633372267,0.13013203666277334,2.599895916099995,0.7001040839000053
248,1.0,0.6925152935301893,0.44471219523914784,0.71,0.2858389195019984,A,A,0.739684433085429,0.26031556691457103,2.172164519756619,1.1278354802433808
249,1.0,0.7078895288536798,0.45026507328675636,0.72,0.28572498574994876,A,A,0.8754867379105914,0.12451326208940866,2.625183885277734,0.674816114722266
250,-0.5,0.6474950524109958,0.4407624225538888,0.71,0.28562413080576343,B,A,0.625486833829941,0.37451316617005903,1.906451660825448,1.3935483391745516
251,1.0,0.6651202997904461,0.4463547983283499,0.72,0.28551378882213563,A,A,0.8753798734918583,0.1246201265081416,2.6246939055062093,0.6753060944937909
252,-0.5,0.6068642848009237,0.4368912503450664,0.71,0.2854151120682944,B,A,0.7777153082709664,0.2222846917290336,2.276200787028262,1.023799212971738
253,1.0,0.6265210705608776,0.4425223378416157,0.72,0.28531405198334037,A,A,0.8752747190673997,0.12472528093260021,2.6242121177844018,0.6757878822155984
254,-0.5,0.5701950170328336,0.43309711446319954,0.71,0.2852259643597146,B,A,0.8178243356016458,0.18217566439835414,2.4008380771521844,0.8991619228478156
255,1.0,0.5916852661811919,0.43876614331856756,0.71,0.2851300053664659,A,A,0.8751712577798191,0.12482874222018085,2.623738427356453,0.6762615726435474
256,-0.5,0.5371010028721322,0.42937848188538186,0.71,0.28504424676467605,B,A,0.8386570665527717,0.16134293344722825,2.4741348805468357,0.8258651194531645
257,1.0,0.5602459527285256,0.435084697066528,0.71,0.2849552144738063,A,A,0.7951907817962736,0.2048092182037265,2.328251580026941,0.9717484199730593
258,1.0,0.5822336550920993,0.44073385009586274,0.71,0.2848592811466749,A,A,0.6246041047129219,0.375395895287078,1.904568413359643,1.3954315866403568
259,1.0,0.6031219723374944,0.4463265115949041,0.71,0.28475885134428197,A,A,0.8798521070917901,0.12014789290820986,2.645515204186841,0.6544847958131591
260,1.0,0.6229658737206197,0.4518632464789551,0.71,0.2846485326310734,A,A,0.8799986162345542,0.12000138376544578,2.6462085304580034,0.6537914695419964
261,1.0,0.6418175800345888,0.45734461401416554,0.71,0.2845337499952731,A,A,0.8801428347636392,0.11985716523636089,2.6468917312024076,0.6531082687975922
262,1.0,0.6597267010328594,0.4627711678740239,0.71,0.28441647486563854,A,A,0.490642123905513,0.509357876094487,1.6312820621042852,1.6687179378957149
263,1.0,0.6767403659812165,0.46814345619528364,0.71,0.2842958423846392,A,A,0.7158153534597583,0.2841846465402416,2.1118990283512775,1.1881009716487225
264,1.0,0.6929033476821557,0.4734620216333308,0.71,0.28416759389865637,A,A,0.8805621184263469,0.11943788157365322,2.648882028866357,0.6511179711336434
265,1.0,0.7082581802980479,0.4787274014169975,0.72,0.28403486908100295,A,A,0.8806975438089089,0.11930245619109112,2.649526169824977,0.6504738301750226
266,1.0,0.7228452712831455,0.4839401274028275,0.72,0.28389786542413886,A,A,0.8808308607720505,0.1191691392279496,2.6501608999925566,0.6498391000074437
267,1.0,0.7367030077189882,0.48910072612879923,0.72,0.283761854749085,A,A,0.8046286459059411,0.19537135409405895,2.3577393670241875,0.942260632975813
268,1.0,0.7498678573330388,0.49420971886751125,0.72,0.2836192010333653,A,A,0.8810913087594502,0.11890869124054994,2.651402682329083,0.6485973176709168
269,1.0,0.7623744644663869,0.49926762167883615,0.72,0.28346726403070416,A,A,0.8849999312937451,0.11500006870625486,2.670327420782487,0.629672579217513
270,1.0,0.7742557412430676,0.5042749454620478,0.72,0.2833084232906476,A,A,0.649162502620395,0.35083749737960496,1.957679964387022,1.3423200356129783
271,1.0,0.7855429541809142,0.5092321960074273,0.73,0.28314764536176656,A,A,0.8852415670783808,0.1147584329216193,2.671515614579581,0.6284843854204192
272,1.0,0.7962658064718685,0.5141398740473531,0.73,0.28299107677891844,A,A,0.8853595875286131,0.11464041247138695,2.672096747296099,0.6279032527039008
273,1.0,0.8064525161482751,0.5189984753068795,0.73,0.282833394275474,A,A,0.8854757846875314,0.11452421531246867,2.672669411142423,0.6273305888575769
274,1.0,0.8161298903408614,0.5238084905538107,0.73,0.28267791778972395,A,A,0.8855901892059063,0.1144098107940937,2.6732337346211787,0.6267662653788214
275,1.0,0.8253233958238183,0.5285704056482726,0.74,0.28251531431331006,A,A,0.8857028312559855,0.11429716874401454,2.6737898446704627,0.6262101553295375
276,1.0,0.8340572260326274,0.5332847015917899,0.74,0.28235056162434646,A,A,0.8858137405343225,0.11418625946567758,2.6743378666532442,0.6256621333467558
277,1.0,0.8423543647309961,0.537951854575872,0.74,0.28218784825496473,A,A,0.8859229462649256,0.11407705373507444,2.674877924348913,0.6251220756510871
278,1.0,0.8502366464944463,0.5425723360301133,0.75,0.28202177796581973,A,A,0.8860304772026998,0.11396952279730016,2.6754101399468446,0.624589860053155
279,-0.5,0.782724814169724,0.5321466126698122,0.74,0.2818722067602575,B,A,0.8893721262780794,0.11062787372192058,2.692171828765392,0.6078281712346079
280,1.0,0.7935885734612378,0.5368251465431141,0.74,0.2817207785231634,A,A,0.8891383616545431,0.11086163834545694,2.690984969209673,0.6090150307903268
281,1.0,0.8039091447881759,0.5414568950776829,0.74,0.28156271590863424,A,A,0.8892436127550885,0.11075638724491163,2.69151907408385,0.6084809259161497
282,1.0,0.813713687548767,0.5460423261269061,0.74,0.2814037704769714,A,A,0.8893472509263094,0.11065274907369049,2.6920454283774395,0.6079545716225603
283,-0.5,0.7480280031713287,0.535581902865637,0.73,0.2812574904476284,B,A,0.889449303445709,0.11055069655429103,2.6925641514752208,0.6074358485247793
284,1.0,0.7606266030127623,0.5402260838369807,0.73,0.28111368046721874,A,A,0.8892156995032376,0.11078430049676244,2.6913773828447036,0.608622617155296
285,1.0,0.7725952728621241,0.5448238229986109,0.73,0.2809765563014325,A,A,0.8619231922645941,0.13807680773540582,2.5656780272371296,0.7343219727628705
286,1.0,0.783965509219018,0.5493755847686248,0.73,0.2808396316660146,A,A,0.8894222379774125,0.11057776202258747,2.692426539471808,0.6075734605281922
287,1.0,0.7947672337580671,0.5538818289209385,0.73,0.28069602156978335,A,A,0.8895231448382463,0.11047685516175369,2.692939741676212,0.6070602583237881
288,1.0,0.8050288720701638,0.5583430106317291,0.73,0.280549837428057,A,A,0.8896225122679006,0.11037748773209947,2.6934455158266863,0.6065544841733136
289,1.0,0.8147774284666557,0.5627595805254118,0.74,0.2804076930732704,A,A,0.8925323287002389,0.10746767129976101,2.7084363326937924,0.5915636673062076
290,1.0,0.824038557043323,0.5671319847201577,0.75,0.2802598231724754,A,A,0.8926265343658442,0.10737346563415584,2.70892759419441,0.5910724058055897
